Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Dist_to_Highway_m,Slope_deg,Ruggedness,Elevation_m,LULC_Friction,Dist_to_Settlement_m,Soil_Class,Geology_Class,LULC_Class_Name_WorldCover,Coordinate_Precision,N_Raster_Cells_Imputed,MCDM_Score,MCDM_Class,National_Model_Class
loc_01012,Résurgence d’Ademame,34.031533333333336,-4.154888888888889,Fés-Meknés,146.41469508728142,9.809742766863122,4.8117626953125,1260.0552978515625,0.2,25794.781217579744,,,,point,0,,,
loc_01013,Sabhab,33.89850555555555,-4.045475,Fés-Meknés,20.375713825096696,11.29961653620858,6.1668701171875,1164.0975341796875,0.55,37021.38784739104,,,,point,0,,,
loc_01014,Sidi Yahia,33.740775,-4.192327777777778,Fés-Meknés,5662.054002783906,15.107215200815704,7.4221435546875,1854.047119140625,0.55,56951.18366060366,,,,point,0,,,
loc_01015,Tabhirte,33.96127222222223,-4.247208333333333,Fés-Meknés,4979.751078635928,22.29749007223521,12.2278466796875,1174.149658203125,0.35,37021.35934827184,,,,point,0,,,
loc_01016,Tibakhbakhine,34.102355555555555,-4.004022222222222,Fés-Meknés,2922.137164222336,28.36402256387685,16.617001953125,1514.3917236328125,0.55,14221.661731455371,,,,point,0,,,
loc_01017,Tiguelmamine (El Hajeb),33.74834166666667,-5.234116666666667,Fés-Meknés,1404.382234842958,3.3201235955490485,1.73209228515625,961.3593139648438,0.15,27203.736377343987,,,,point,0,,,
loc_01018,Tit-Zill,33.33423333333334,-4.885155555555556,Fés-Meknés,1073.6771317753876,4.0772640994598754,2.528955078125,1518.2701416015625,0.2,14820.295357369332,,,,point,0,,,
loc_01019,Zaouiat Ifrane,33.193913888888886,-5.419166666666667,Fés-Meknés,408.8777707954455,39.11700309865727,36.209912109375,1314.4158935546875,0.15,32156.956499613625,,,,point,0,,,
loc_01020,Assaka,33.47374722222222,-4.638691666666666,Fés-Meknés,259.13843592005327,22.53863510092343,14.6402294921875,1216.483154296875,0.15,14853.432339276533,,,,point,0,,,
loc_01021,Bizi,33.96036666666667,-3.96215,Fés-Meknés,3677.027163888008,33.41302392640976,22.4455712890625,1228.287353515625,0.55,30322.32919657913,,,,point,0,,,
loc_01022,El Aouinate,33.598683333333334,-4.774555555555556,Fés-Meknés,2310.19525554112,14.217622137475733,9.4738232421875,1474.72607421875,0.15,25734.811018677305,,,,point,0,,,
loc_01023,El Herahir,33.64166111111111,-4.991175,Fés-Meknés,632.6047403584067,9.366993086709902,5.9157763671875,1495.085205078125,0.15,16636.51231576561,,,,point,0,,,
loc_01024,Fellat,33.05074722222222,-5.280627777777778,Fés-Meknés,1553.0013653473109,30.750561221683967,23.8043701171875,1587.829833984375,0.15,42933.028128818674,,,,point,0,,,
loc_01025,Gorge d’Issouka,33.44948333333333,-4.338158333333333,Fés-Meknés,465.35646190835286,25.958094305194656,15.8967333984375,1342.886962890625,0.15,37561.29341413098,,,,point,0,,,
loc_01026,Gorges d’El Mahssere,33.54183055555556,-4.4101944444444445,Fés-Meknés,2755.204266892191,26.84630619930157,12.50006103515625,1002.31298828125,0.15,35635.07080784893,,,,point,0,,,
loc_01027,Hayane,33.72211388888889,-4.227055555555555,Fés-Meknés,2103.686548442693,23.45633355670181,9.426806640625,1238.8206787109375,0.15,57191.92377216231,,,,point,0,,,
loc_01028,Issoumat,33.463369444444446,-4.682261111111111,Fés-Meknés,789.1081885549904,14.911833106884378,9.1682080078125,1339.7427978515625,0.15,11911.184731594927,,,,point,0,,,
loc_01029,Jbel Lbghel,33.48104444444444,-4.7156,Fés-Meknés,402.9691486939232,15.924892766489243,9.3374462890625,1419.6044921875,0.35,13101.80765236788,,,,point,0,,,
loc_01030,Jider,33.72848611111111,-4.238280555555556,Fés-Meknés,1208.9592736273974,35.094060239075134,18.7445947265625,1140.9842529296875,0.35,56033.8447084437,,,,point,0,,,
loc_01031,Oudiksou,33.25000555555555,-4.836361111111111,Fés-Meknés,683.595515160411,21.10834476711648,12.827529296875,2237.478271484375,0.15,16080.2559631505,,,,point,0,,,
loc_01032,Qalaa,33.94078888888889,-3.992705555555556,Fés-Meknés,3705.204106072569,38.715369208152346,25.85675537109375,902.8536987304688,0.55,32215.912009581672,,,,point,0,,,
loc_01033,Taffert,33.73351666666667,-4.2394388888888885,Fés-Meknés,1415.5717477477376,43.565830595777086,38.39783203125,1157.4622802734375,0.15,55822.66091847706,,,,point,0,,,
loc_01034,Tazemmakt,33.16766944444444,-5.177058333333334,Fés-Meknés,2808.125642506752,22.746770514157586,10.9420947265625,1728.0906982421875,0.15,29992.35689915712,,,,point,0,,,
loc_01035,Teminte,33.762230555555554,-5.143988888888889,Fés-Meknés,2960.7068656097067,14.866713935151324,8.524951171875,1070.7708740234375,0.15,26308.010167082884,,,,point,0,,,
loc_01036,Tiguelmamine,33.771563888888885,-5.196016666666667,Fés-Meknés,1370.1809196254435,0.2913912234971635,0.091396484375,884.7761840820312,0.2,28339.808859089324,,,,point,0,,,
loc_01037,Tijma,33.48793888888889,-4.806505555555556,Fés-Meknés,4062.074867846755,10.415086626039322,6.095283203125,1568.5889892578125,0.15,15541.032212991084,,,,point,0,,,
loc_01038,Tmourhout,33.90555277777778,-4.027030555555555,Fés-Meknés,200.83932164968368,7.736933598318186,3.75603759765625,876.13525390625,0.35,36127.7783562956,,,,point,0,,,
loc_01039,Agouni Izguère,33.43886388888888,-4.905830555555556,Fés-Meknés,898.2371130761987,2.209971356692955,1.1411279296875,1675.3389892578125,0.2,18367.92678480277,,,,point,0,,,
loc_01040,Agrane,34.01224722222222,-4.145655555555556,Fés-Meknés,729.5267480539356,1.8922593704836628,0.8519970703125,1180.4215087890625,0.2,27254.409130178017,,,,point,0,,,
loc_01041,Ain El Aouda,34.09768888888889,-4.029902777777778,Fés-Meknés,604.7621041415312,21.38788783099159,12.415576171875,1610.9056396484375,0.55,14841.772320041617,,,,point,0,,,
loc_01042,Ain Kahla,33.23573611111111,-5.228925,Fés-Meknés,573.9566005156105,15.570014901606305,6.6051904296875,2028.8079833984373,0.55,22069.234559160777,,,,point,0,,,
loc_01043,Ait Ahmed,33.865744444444445,-4.208452777777778,Fés-Meknés,357.461359322429,9.166950355398692,5.7295947265625,1053.0133056640625,0.15,44450.76695106355,,,,point,0,,,
loc_01044,Aoumchach I,34.03093055555556,-4.130636111111111,Fés-Meknés,1597.8680471674,7.3790410406205,2.7749462890625,1381.3533935546875,0.15,24775.46012316852,,,,point,0,,,
loc_01045,Aoumchach II,34.025397222222225,-4.120247222222222,Fés-Meknés,2517.198857595766,32.232887529024325,19.745771484375,1514.320068359375,0.55,24923.21078483537,,,,point,0,,,
loc_01046,Aven Koul,33.79396666666666,-4.4853,Fés-Meknés,1530.7606049471096,3.9284898729580537,2.1542041015625,1003.7688598632812,0.15,32338.822990483703,,,,point,0,,,
loc_01047,Bab Bou Idir,34.08209444444445,-4.117308333333333,Fés-Meknés,45.39651317361267,22.235070407456657,13.218212890625,1459.40380859375,0.15,19192.60092937609,,,,point,0,,,
loc_01048,Bab Tafertest,34.11956111111111,-4.018397222222222,Fés-Meknés,1560.1247888539233,2.22118805679584,1.00060546875,1402.07861328125,0.2,12321.122623926292,,,,point,0,,,
loc_01049,Bir Yala,33.74919444444445,-4.14486388888889,Fés-Meknés,6307.602076356907,16.11503442207176,8.4938427734375,1984.73974609375,0.15,54904.57102897528,,,,point,0,,,
loc_01050,Bled Nertène,33.28416111111111,-5.319883333333333,Fés-Meknés,1629.8400879797966,8.838774876128596,5.651513671875,1788.978271484375,0.55,18798.93022938209,,,,point,0,,,
loc_01051,Bou Hyati,34.07950277777778,-4.118461111111111,Fés-Meknés,113.47081520406049,14.59902819348385,8.7816943359375,1432.633056640625,0.15,19494.484364030228,,,,point,0,,,
loc_01052,Bou Imourdassane,33.73885555555556,-4.822591666666667,Fés-Meknés,847.8290312555272,9.383497064511044,5.5423486328125,1422.3673095703125,0.15,9618.8765139255,,,,point,0,,,
loc_01053,Bou Lebrrouj,33.693686111111106,-5.193330555555556,Fés-Meknés,2132.103859787564,4.411505932897169,2.381279296875,1271.0350341796875,0.2,20108.59883082052,,,,point,0,,,
loc_01054,Bou Mennjel,33.72825555555556,-5.148302777777778,Fés-Meknés,2336.200385608937,4.088601954130535,1.550087890625,1144.179931640625,0.35,22630.31749597113,,,,point,0,,,
loc_01055,Bouslama,34.09011944444445,-4.113386111111111,Fés-Meknés,574.6900335583188,28.063779622516908,18.2376708984375,1575.9739990234375,0.35,18242.025514378063,,,,point,0,,,
loc_01056,Chaâra,33.97953055555556,-4.226177777777778,Fés-Meknés,4020.330414690216,13.901647375606872,8.9362353515625,1237.1920166015625,0.55,34240.44455122417,,,,point,0,,,
loc_01057,El Khars,34.05381388888889,-4.128841666666666,Fés-Meknés,1093.7648087051523,6.902799171907204,3.4308349609375,1621.896484375,0.2,22447.54848274212,,,,point,0,,,
loc_01058,El Malekef,33.741255555555554,-4.140458333333334,Fés-Meknés,5382.707414022185,19.040927531278744,12.12380859375,2180.199462890625,0.15,55675.82930927799,,,,point,0,,,
loc_01059,El Oulja,34.035275,-4.197847222222222,Fés-Meknés,961.3760041737992,17.28157269118545,9.652548828125,1140.9078369140625,0.55,27715.90533890186,,,,point,0,,,
loc_01060,El Qalaâ,33.93088611111111,-3.9908833333333336,Fés-Meknés,4369.351595958757,25.607962984535284,15.047177734375,1458.0013427734375,0.15,33324.23054924128,,,,point,0,,,
loc_01061,El-Malekef,33.75816944444444,-4.120233333333333,Fés-Meknés,4555.24162675195,26.61449734206033,17.628916015625,2177.83837890625,0.15,53455.43130208592,,,,point,0,,,
loc_01062,Feldi,33.18620277777777,-4.955027777777778,Fés-Meknés,4934.746563885342,1.3411872235829665,0.645478515625,2132.702880859375,0.2,28796.552960552377,,,,point,0,,,
loc_01063,Ghar Bied,34.096113888888894,-4.0228166666666665,Fés-Meknés,1212.3733615937776,28.50748700218785,19.828232421875,1660.0491943359375,0.55,14950.51603321552,,,,point,0,,,
loc_01064,Gouffre aux pigeons,33.73023611111111,-4.999361111111111,Fés-Meknés,432.6347267425035,17.381708593751323,10.4063134765625,1505.0062255859375,0.35,18608.124708787665,,,,point,0,,,
loc_01065,Gouffre Friouato,34.104708333333335,-4.072527777777777,Fés-Meknés,370.7187051508353,15.202367222427112,10.418388671875,1468.5908203125,0.35,15085.069144559431,,,,point,0,,,
loc_01066,Grotte Chaâra,33.95571666666667,-4.246575,Fés-Meknés,4655.353241899401,32.13046432603063,25.3578662109375,1237.3763427734375,0.55,37488.5326970484,,,,point,0,,,
loc_01067,Grotte El Kalaa,33.93854722222222,-4.005055555555556,Fés-Meknés,3265.5592394347373,37.259780315393314,22.86554443359375,1034.7230224609375,0.15,32428.638426082875,,,,point,0,,,
loc_01068,Ich Maakel I,34.00116111111111,-4.064649999999999,Fés-Meknés,1018.3197510476814,12.11721980237512,6.83029296875,1502.10009765625,0.55,25953.36555774308,,,,point,0,,,
loc_01069,Ich Maakel II,34.00245833333334,-4.065419444444444,Fés-Meknés,1116.2331208954652,12.363311347598977,5.78541015625,1510.0625,0.55,25825.72760597949,,,,point,0,,,
loc_01070,Ich Maakel III,34.00396111111111,-4.072811111111111,Fés-Meknés,816.6938161534465,23.56791924932291,13.27841796875,1391.8067626953125,0.55,25805.56453119204,,,,point,0,,,
loc_01071,Ifrah,33.55974444444444,-4.930127777777778,Fés-Meknés,1019.2377790607844,0.0,0.0,1619.0,0.9,16813.98906996608,,,,point,0,,,
loc_01072,Ifri Ahnachen,34.016525,-4.155694444444444,Fés-Meknés,243.1227454087801,20.07867847126944,10.90671875,1269.5458984375,0.55,27274.2519866671,,,,point,0,,,
loc_01073,Ifri Azeroual,33.84382777777778,-4.382872222222222,Fés-Meknés,2646.352996470855,4.908332258129427,3.9486962890625,1148.239501953125,0.15,41659.87627054882,,,,point,0,,,
loc_01074,Ifri Broud,33.69503611111111,-4.211777777777778,Fés-Meknés,2884.5914110974986,33.96581103930653,21.6023876953125,1381.2628173828125,0.35,59246.15336850397,,,,point,0,,,
loc_01075,Ifri Ichac,33.43965277777777,-4.333786111111111,Fés-Meknés,1289.8371257024069,23.12097283876031,14.6445654296875,1801.2130126953125,0.15,37696.46994756504,,,,point,0,,,
loc_01076,Ifri Jider,33.701680555555555,-4.101058333333333,Fés-Meknés,247.44868896248497,3.978068359026814,2.4894482421875,2024.326904296875,0.1,59359.30049141866,,,,point,0,,,
loc_01077,Ifri Ljahac,33.62057222222222,-4.2511,Fés-Meknés,3102.492993645127,17.07574620569819,7.0233837890625,1768.36474609375,0.35,52762.87813027457,,,,point,0,,,
loc_01078,Ifri n′Oudey (gouffre du juif),33.84540833333334,-4.400225000000001,Fés-Meknés,2056.417594993078,9.383185228831438,4.9802392578125,1156.668212890625,0.15,40068.48425960973,,,,point,0,,,
loc_01079,Ifri n′Tioutchilt,33.470038888888894,-4.218186111111112,Fés-Meknés,3448.9754491073163,18.822950688395785,11.276494140625,1940.0447998046875,0.15,48911.4859732694,,,,point,0,,,
loc_01080,Ifri Ouska,33.301741666666665,-5.18895,Fés-Meknés,1063.0092294104666,6.137253475592374,2.87515625,1858.9970703125,0.15,15137.999564167692,,,,point,0,,,
loc_01081,Ighrenba,33.19639166666666,-4.934025,Fés-Meknés,6828.644887727975,0.3495603359479943,0.1350390625,2106.593017578125,0.15,26602.713075820564,,,,point,0,,,
loc_01082,Jbel Aoua,33.64745,-5.048152777777777,Fés-Meknés,744.93932635634,8.688808932887767,4.49521484375,1708.89013671875,0.55,14412.26775155883,,,,point,0,,,
loc_01083,Kef Admam,34.02674444444445,-4.152305555555556,Fés-Meknés,239.5981115898456,20.081573945858693,11.2571826171875,1345.3214111328125,0.55,26132.440360304263,,,,point,0,,,
loc_01084,Kef Aïn Hallouf,34.014247222222224,-4.164633333333334,Fés-Meknés,897.7836991515328,12.014136338497783,5.1418115234375,1485.3197021484375,0.55,27905.538045726305,,,,point,0,,,
loc_01085,Kef Anghara,33.67386666666666,-4.1968250000000005,Fés-Meknés,3043.594053241282,37.97045917534344,24.5128125,1542.77685546875,0.15,60232.03996428049,,,,point,0,,,
loc_01086,Kef Bab Mfraj,34.095263888888894,-4.111138888888888,Fés-Meknés,748.4672220091036,20.78658382650234,13.230380859375,1547.265380859375,0.55,17646.29516324048,,,,point,0,,,
loc_01087,Kef Bou Hayati,34.094011111111115,-4.098588888888888,Fés-Meknés,60.61259998822535,5.342724905676456,2.3879248046875,1382.8065185546875,0.55,17188.83881094489,,,,point,0,,,
loc_01088,Kef Bou Hayati I,34.09700277777778,-4.109327777777778,Fés-Meknés,734.7845178281192,17.283510212362803,8.65451171875,1573.4288330078125,0.55,17394.157374411912,,,,point,0,,,
loc_01089,Kef Bou Hayati II,34.100544444444445,-4.1037027777777775,Fés-Meknés,877.0482818059364,9.832136900676424,6.22078125,1521.6556396484375,0.55,16788.850699255858,,,,point,0,,,
loc_01090,Kef dial R′Kam,33.69868888888889,-4.108174999999999,Fés-Meknés,414.9190187307126,6.322118708379944,3.3423583984375,2047.4666748046875,0.1,59784.42355075994,,,,point,0,,,
loc_01091,Kef El Ahnach,33.95576666666667,-4.229058333333334,Fés-Meknés,3228.8258595042016,29.34554134635232,18.2639501953125,1316.11767578125,0.35,36570.56213372928,,,,point,0,,,
loc_01092,Kef El Bouk,34.05961388888888,-4.130733333333333,Fés-Meknés,435.2560879242902,21.27352914592652,11.8851318359375,1619.93896484375,0.55,21973.69031990808,,,,point,0,,,
loc_01093,Kef El Fiss,34.06856666666667,-3.999666666666666,Fés-Meknés,1386.436975468324,26.98373264830778,12.199298095703124,1233.8062744140625,0.55,17993.45540997131,,,,point,0,,,
loc_01094,Kef El Hmam,33.797325,-4.4108027777777785,Fés-Meknés,1862.9725635630352,13.904872595290977,8.56669189453125,924.3414306640624,0.15,39157.717889685984,,,,point,0,,,
loc_01095,Kef el Jnoun,34.02441666666667,-4.149761111111111,Fés-Meknés,127.36837143654849,29.38781972298294,18.3776953125,1255.43701171875,0.15,26241.355638802448,,,,point,0,,,
loc_01096,Kef El Ma,34.08997777777778,-4.1087694444444445,Fés-Meknés,225.3935145290324,11.732858783344016,5.44666015625,1406.5604248046875,0.55,18038.00015089389,,,,point,0,,,
loc_01097,Kef El Mohand,33.957425,-4.230377777777778,Fés-Meknés,3423.822376416992,26.08676564685681,15.9498974609375,1314.507568359375,0.55,36484.159477658126,,,,point,0,,,
loc_01098,Kef El Sao,34.13053611111111,-4.044863888888889,Fés-Meknés,775.224336264136,6.716723384551515,3.0173974609375,1510.1199951171875,0.55,11529.378289055374,,,,point,0,,,
loc_01099,Kef El Seroual,33.98164722222222,-4.218966666666667,Fés-Meknés,3635.766389219537,8.858610597621748,5.4254833984375,1221.849853515625,0.55,33665.41540254009,,,,point,0,,,
loc_01100,Kef Hazar,34.09831944444445,-4.045938888888889,Fés-Meknés,756.2620363196532,9.56184930866386,5.1896923828125,1439.6541748046875,0.15,15025.635552728514,,,,point,0,,,
loc_01101,Kef Idra,33.990991666666666,-4.143722222222222,Fés-Meknés,626.2492165642425,20.475091604763392,13.8961328125,1199.435791015625,0.15,29301.09332056228,,,,point,0,,,
loc_01102,Kef Izoura,34.094011111111115,-4.098588888888888,Fés-Meknés,60.61259998822535,5.342724905676456,2.3879248046875,1382.8065185546875,0.55,17188.83881094489,,,,point,0,,,
loc_01103,Kef Kaouane,33.96104722222223,-4.247527777777778,Fés-Meknés,4993.429485188908,28.03963451792719,15.2881298828125,1187.3582763671875,0.15,37058.92948252533,,,,point,0,,,
loc_01104,Kef Karia,34.143230555555554,-4.008675,Fés-Meknés,249.9216572624576,24.481659285316685,17.18673828125,1082.2313232421875,0.55,9666.450919878647,,,,point,0,,,
loc_01105,Kef Maakel El Tahtani,34.008225,-4.074116666666667,Fés-Meknés,945.7714477335091,20.53863837208897,14.007578125,1227.5205078125,0.15,25371.28946403256,,,,point,0,,,
loc_01106,Kef Meghous,33.966855555555554,-4.1729416666666665,Fés-Meknés,528.0790406008733,21.164317149909152,13.816845703125,1247.3056640625,0.55,32893.5619204142,,,,point,0,,,
loc_01107,Kef Targat,34.02358611111111,-4.139525000000001,Fés-Meknés,770.371669361277,21.985540333484515,14.85541015625,1504.4486083984375,0.55,25874.857554695187,,,,point,0,,,
loc_01108,Kef Toumat,33.84683611111112,-4.393052777777778,Fés-Meknés,2397.010935622341,6.884273256386149,4.001103515625,1116.3583984375,0.2,40738.735318308856,,,,point,0,,,
loc_01109,Kef Zaarour,33.845888888888894,-4.3907694444444445,Fés-Meknés,2395.544915923066,6.333243145757508,3.41,1109.3389892578125,0.2,40943.339504798,,,,point,0,,,
loc_01110,Kef-El-Mers-Ahmed,34.082727777777784,-4.04535,Fés-Meknés,262.90744370189384,21.36712710121543,11.8339306640625,1570.7408447265625,0.55,16710.884633830396,,,,point,0,,,
loc_01111,Kef-Nahal-Tikhoubaï,34.004672222222226,-4.047447222222222,Fés-Meknés,2371.8991720740714,34.26003056378034,21.8206005859375,1128.93359375,0.55,25307.116165387342,,,,point,0,,,
loc_01112,Kissarite,33.21616111111111,-5.353725,Fés-Meknés,980.2984890646128,8.99549567553857,5.8923974609375,1713.135498046875,0.55,26968.81477219644,,,,point,0,,,
loc_01113,Louta,34.02670277777778,-4.110097222222222,Fés-Meknés,2226.5811251807727,1.596906174739236,0.74447265625,1300.5938720703125,0.2,24423.45156309518,,,,point,0,,,
loc_01114,Meshoul,34.05495,-4.098080555555555,Fés-Meknés,2631.1901304206103,15.37342120751488,8.24591796875,1565.3624267578125,0.55,21097.329191473786,,,,point,0,,,
loc_01115,Meshoul I,34.0603,-4.10743611111111,Fés-Meknés,1583.8030072092242,4.29881719692066,2.2453271484375,1560.8753662109375,0.55,20903.350165734417,,,,point,0,,,
loc_01116,Mimejad,32.987833333333334,-5.266194444444444,Fés-Meknés,4274.758641868082,2.751774144065136,1.2411474609375,2039.6395263671875,0.15,49770.20695624287,,,,point,0,,,
loc_01117,Moutferaoun,33.64672222222222,-4.8097916666666665,Fés-Meknés,1106.093354602257,0.3822953254004779,0.1825244140625,1370.84375,0.2,19931.5065884204,,,,point,0,,,
loc_01118,Ouled-Ayach,34.04631111111111,-4.0373833333333335,Fés-Meknés,290.10928034199475,11.899925914504344,5.609140625,1284.1717529296875,0.35,20596.102068247703,,,,point,0,,,
loc_01119,Poljé Ain El Aouda,34.10286666666667,-4.032969444444444,Fés-Meknés,293.0975577848772,9.57487737766614,5.0928564453125,1457.398193359375,0.2,14309.301274472587,,,,point,0,,,
