Locality ID,Geological Domain,Region,Geosite Name,Geosite Type,Reference,Title,Latitude,Longitude,Accessibility Class,
loc_01589,Middle Atlas,Fés-Meknés,Ich Ouaharrouq (IO 1),,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.40194444,-5.151666667,Easy,
loc_01590,Middle Atlas,Fés-Meknés,Ich Ouaharrouq (IO 2),,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.39833333,-5.135,Easy,
loc_01591,Middle Atlas,Fés-Meknés,Chtifat (C 3),,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.2975,-5.122777778,Easy,
loc_01592,Middle Atlas,Fés-Meknés,Sud Izyar,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.245,-5.096388889,Easy,
loc_01593,Middle Atlas,Fés-Meknés,Azougouash,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),32.9725,-5.141388889,Easy,
loc_01594,Middle Atlas,Fés-Meknés,Houirt,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.65305556,-4.615,Moderate,
loc_01595,Middle Atlas,Fés-Meknés,Bekrit,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.0625,-5.240277778,Easy,
loc_01596,Middle Atlas,Fés-Meknés,Outgui,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.63388889,-5.248055556,Easy,
loc_01597,Middle Atlas,Fés-Meknés,Si Mghid,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.19583333,-5.260555556,Easy,
loc_01598,Middle Atlas,Fés-Meknés,Ariana,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.51638889,-5.242777778,Easy,
loc_01599,Middle Atlas,Fés-Meknés,Sidi abdel aziz,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.26194444,-5.053888889,Easy,
loc_01600,Middle Atlas,Drâa-Tafilalet,Louugnina,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.01083333,-4.832222222,Easy,
loc_01601,Middle Atlas,Fés-Meknés,Talsast,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.22861111,-5.281666667,Easy,
loc_01602,Middle Atlas,Fés-Meknés,Lachmine Lakbir (LA2),,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.19111111,-5.1025,Easy,
loc_01603,Middle Atlas,Fés-Meknés,Ali ou ahmed (A 1),,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.22361111,-4.970277778,Difficult,
loc_01604,Middle Atlas,Fés-Meknés,Ich Ouaharrouq (IO 2),,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.405,-5.139722222,Easy,
loc_01605,Middle Atlas,Fés-Meknés,Regada,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.52027778,-4.966666667,Difficult,
loc_01606,Middle Atlas,Fés-Meknés,Dayat Yfrah,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.57333333,-4.935555556,Easy,
loc_01607,Middle Atlas,Fés-Meknés,Chmil Assou,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.28027778,-5.122777778,Easy,
loc_01608,Middle Atlas,Fés-Meknés,Tabourit,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.18083333,-5.251666667,Easy,
loc_01609,Middle Atlas,Fés-Meknés,Rabouba,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.23916667,-5.132222222,Moderate,
loc_01610,Middle Atlas,Fés-Meknés,Mijmouane,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.38611111,-5.1675,Easy,
loc_01611,Middle Atlas,Drâa-Tafilalet,Am Larays,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.03083333,-4.89,Moderate,
loc_01612,Middle Atlas,Fés-Meknés,Ouaoussentecht,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.595,-4.681666667,Moderate,
loc_01613,Middle Atlas,Fés-Meknés,Masrabe,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.24222222,-5.044722222,Easy,
loc_01614,Middle Atlas,Fés-Meknés,Habri,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.38333333,-5.156388889,Easy,
loc_01615,Middle Atlas,Fés-Meknés,Jbel Outgui,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.64696667,-5.252919444,Easy,
loc_01616,Middle Atlas,Fés-Meknés,Tit Ouagmar,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.31097222,-5.1512,Easy,
loc_01617,Middle Atlas,Fés-Meknés,Chedifat-Tit Ouagma,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.29895556,-5.1368,Easy,
loc_01618,Middle Atlas,Fés-Meknés,Sidi Aziz,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.264375,-5.055613889,Easy,
loc_01619,Middle Atlas,Fés-Meknés,Afennourir,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.25410278,-5.272358333,Moderate,
loc_01620,Middle Atlas,Fés-Meknés,Dayet Ifrah,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.52987222,-4.979619444,Easy,
loc_01621,Middle Atlas,Fés-Meknés,Polje de Ouiouane,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.53191944,-4.983661111,Easy,
loc_01622,Middle Atlas,Fés-Meknés,Bassin de Agoulmam,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.50780556,-4.980669444,Moderate,
loc_01623,Middle Atlas,Fés-Meknés,Doline de Moutferraoun,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.49311944,-4.982372222,Moderate,
loc_01624,Middle Atlas,Fés-Meknés,Tichilite,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.32668611,-5.164019444,Easy,
loc_01625,Middle Atlas,Fés-Meknés,Source Vittel,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.54771944,-5.110566667,Easy,
loc_01626,Middle Atlas,Fés-Meknés,Terrasses d’El Hajeb,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.6899,-5.353913889,Easy,
loc_01627,Middle Atlas,Fés-Meknés,Sources Oum Er Rbia,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.18032778,-5.424855556,Moderate,
loc_01628,Middle Atlas,Fés-Meknés,Gorge de Azra Azegarh,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.748475,-5.230708333,Easy,
loc_01629,Middle Atlas,Fés-Meknés,Méandre Oued Akkous,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.78358611,-5.254316667,Easy,
loc_01630,Middle Atlas,Fés-Meknés,Gorge de l’Oued Defali,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.62349167,-5.439472222,Easy,
loc_01631,Middle Atlas,Fés-Meknés,Village Bou Youssef,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.719275,-5.318138889,Easy,
loc_01632,Middle Atlas,Fés-Meknés,Mohamed Messaoud,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.59363333,-5.375375,Easy,
loc_01633,Middle Atlas,Fés-Meknés,Paysage d’Ito,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.52139722,-5.315588889,Easy,
loc_01634,Middle Atlas,Fés-Meknés,Creˆte de Tizra,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.553,-5.425538889,Difficult,
loc_01635,Middle Atlas,Fés-Meknés,Tammeroit,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.22650833,-5.426494444,Difficult,
loc_01636,Middle Atlas,Fés-Meknés,Balcon de Timahdite,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.26946389,-5.005930556,Moderate,
loc_01637,Middle Atlas,Fés-Meknés,Chevrons Timahdite,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.27117778,-4.938552778,Moderate,
loc_01638,Middle Atlas,Fés-Meknés,Azrou unconformity,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.41831944,-5.163872222,Moderate,
loc_01639,Middle Atlas,Fés-Meknés,Douar Caid Ait Ouahi,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.32407222,-5.231183333,Moderate,
loc_01640,Meseta,Fés-Meknés,Pillow lava of Malha valley,,"Berred et al., 2022",Inventorying Rabat‑Salé‑Kénitra Region’s Geological Heritage Within Central Morocco: a Useful Tool for Developing Regional Geotourism Activity,34.39453611,-5.383166667,Moderate,
loc_01641,Middle Atlas,Fés-Meknés,Almou,," Ech-charay et al., 2026","The Palaeontological Heritage of Boulemane Between Illegal Looting and Geoconservation: Issues, Challenges and Solutions",33.37915556,-4.711366667,Easy,
loc_01642,Meseta,Fés-Meknés,Mijmouane,,"Benamrane et al., 2022",Geomorphological Classification of Monogenetic Volcanoes and Its Implication to Tectonic Stress Orientation in the Middle Atlas Volcanic Field (Morocco),33.36433611,-5.159780556,Easy,
loc_01643,Meseta,Fés-Meknés,Carry of Ouest Hebri,,"Bouari et al., 2021",The Heritage Interest of the Koudiat Ferjane Outcrops of Jebel Ardouz in the M’zoudia Region and Their Protection,33.34729722,-5.161033333,Easy,
loc_01644,Meseta,Fés-Meknés,Boutjetiout,,"Bouari et al., 2021",The Heritage Interest of the Koudiat Ferjane Outcrops of Jebel Ardouz in the M’zoudia Region and Their Protection,33.34464722,-5.126955556,Easy,
loc_01645,Meseta,Fés-Meknés,Tit Ouagmar,,"De Waele and Melis, 2009","Geomorphology and geomorphological heritage of the Ifrane–Azrou region (Middle Atlas, Morocco)",33.32478889,-5.137197222,Easy,
loc_01646,Meseta,Fés-Meknés,Bou Ahsine,,"Bouari et al., 2021",The Heritage Interest of the Koudiat Ferjane Outcrops of Jebel Ardouz in the M’zoudia Region and Their Protection,33.32251667,-5.095727778,Easy,
loc_01647,Meseta,Fés-Meknés,Foum El Kheneg,,"Bouari et al., 2021",The Heritage Interest of the Koudiat Ferjane Outcrops of Jebel Ardouz in the M’zoudia Region and Their Protection,33.13119444,-5.0413,Easy,
loc_01648,Middle Atlas,Fés-Meknés,Ifri N'Tfrane,,"Amzil et al., 2024",New dinosaur tracks from the Middle Jurassic red beds of the Middle Atlas (Morocco): Application of photogrammetry to ichnology and conservation of geological heritage,33.45962222,-4.411552778,Easy,
loc_01649,Middle Atlas,Fés-Meknés,Laach O'Medda,,"Amzil et al., 2024",New dinosaur tracks from the Middle Jurassic red beds of the Middle Atlas (Morocco): Application of photogrammetry to ichnology and conservation of geological heritage,33.46209444,-4.405919444,Easy,
loc_01650,Middle Atlas,Fés-Meknés,Tassmante O'Moche,,"Amzil et al., 2024",New dinosaur tracks from the Middle Jurassic red beds of the Middle Atlas (Morocco): Application of photogrammetry to ichnology and conservation of geological heritage,33.46461111,-4.392244444,Easy,
loc_01651,Morocco,Marrakech-Safi,Benguerir,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,32.283725,-7.936480556,Easy,
loc_01652,Morocco,Béni Mellal-Khénifra,Douar Mghila,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,32.92996667,-5.769566667,Easy,
loc_01653,Morocco,Oriental,Ksar Al Goraane,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,32.29689444,-3.635580556,Easy,
loc_01654,Morocco,Drâa-Tafilalet,Tinjdad,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,31.57389167,-5.030261111,Easy,
loc_01655,Morocco,Drâa-Tafilalet,Tamdakht,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,31.23743333,-7.21305,Difficult,
loc_01656,Morocco,Drâa-Tafilalet,Oued El Hdjar,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,30.19105,-6.269888889,Easy,
loc_01657,Morocco,Drâa-Tafilalet,Bensour,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,30.08461111,-6.439855556,Easy,
loc_01658,Morocco,Souss-Massa,Izarzar,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,30.13626111,-6.939791667,Easy,
loc_01659,Morocco,Souss-Massa,Sidi Ali Ou Azza,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,29.87144444,-6.761644444,Moderate,
loc_01660,Morocco,Souss-Massa,Tissint,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,29.72764167,-7.289619444,Moderate,
loc_01661,Morocco,Souss-Massa,Tirhert,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,29.55173333,-7.833644444,Moderate,
loc_01662,Morocco,Souss-Massa,Kheng Ljouad,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,29.42676667,-8.585408333,Difficult,
loc_01663,Morocco,Guelmim-Oued Noun,Mahbas Aaraid,,,,28.05899444,-9.342263889,Easy,
loc_01664,Morocco,Guelmim-Oued Noun,Zag,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,27.5832,-9.188877778,Easy,
loc_01665,Morocco,Laayoune-Sakia El Hamra,Itqly,,"Chennaoui Aoudjehane, 2022",Meteorites of Morocco: A Model of Science Development in the Arab Countries,26.75021944,-12.95539722,Moderate,
